TimeKey,Time,Hour,Minute,Hour12Label,ShiftName,ShiftKey,IsNightShift,HalfHourBucket,PortWorkingWindow
1546,15:46:00,15,46,3 PM,B,2,0,15:30,1
1547,15:47:00,15,47,3 PM,B,2,0,15:30,1
1548,15:48:00,15,48,3 PM,B,2,0,15:30,1
1549,15:49:00,15,49,3 PM,B,2,0,15:30,1
1550,15:50:00,15,50,3 PM,B,2,0,15:30,1
1551,15:51:00,15,51,3 PM,B,2,0,15:30,1
1552,15:52:00,15,52,3 PM,B,2,0,15:30,1
1553,15:53:00,15,53,3 PM,B,2,0,15:30,1
1554,15:54:00,15,54,3 PM,B,2,0,15:30,1
1555,15:55:00,15,55,3 PM,B,2,0,15:30,1
1556,15:56:00,15,56,3 PM,B,2,0,15:30,1
1557,15:57:00,15,57,3 PM,B,2,0,15:30,1
1558,15:58:00,15,58,3 PM,B,2,0,15:30,1
1559,15:59:00,15,59,3 PM,B,2,0,15:30,1
1600,16:00:00,16,0,4 PM,B,2,0,16:00,1
1601,16:01:00,16,1,4 PM,B,2,0,16:00,1
1602,16:02:00,16,2,4 PM,B,2,0,16:00,1
1603,16:03:00,16,3,4 PM,B,2,0,16:00,1
1604,16:04:00,16,4,4 PM,B,2,0,16:00,1
1605,16:05:00,16,5,4 PM,B,2,0,16:00,1
1606,16:06:00,16,6,4 PM,B,2,0,16:00,1
1607,16:07:00,16,7,4 PM,B,2,0,16:00,1
1608,16:08:00,16,8,4 PM,B,2,0,16:00,1
1609,16:09:00,16,9,4 PM,B,2,0,16:00,1
1610,16:10:00,16,10,4 PM,B,2,0,16:00,1
1611,16:11:00,16,11,4 PM,B,2,0,16:00,1
1612,16:12:00,16,12,4 PM,B,2,0,16:00,1
1613,16:13:00,16,13,4 PM,B,2,0,16:00,1
1614,16:14:00,16,14,4 PM,B,2,0,16:00,1
1615,16:15:00,16,15,4 PM,B,2,0,16:00,1
1616,16:16:00,16,16,4 PM,B,2,0,16:00,1
1617,16:17:00,16,17,4 PM,B,2,0,16:00,1
1618,16:18:00,16,18,4 PM,B,2,0,16:00,1
1619,16:19:00,16,19,4 PM,B,2,0,16:00,1
1620,16:20:00,16,20,4 PM,B,2,0,16:00,1
1621,16:21:00,16,21,4 PM,B,2,0,16:00,1
1622,16:22:00,16,22,4 PM,B,2,0,16:00,1
1623,16:23:00,16,23,4 PM,B,2,0,16:00,1
1624,16:24:00,16,24,4 PM,B,2,0,16:00,1
1625,16:25:00,16,25,4 PM,B,2,0,16:00,1
1626,16:26:00,16,26,4 PM,B,2,0,16:00,1
1627,16:27:00,16,27,4 PM,B,2,0,16:00,1
1628,16:28:00,16,28,4 PM,B,2,0,16:00,1
1629,16:29:00,16,29,4 PM,B,2,0,16:00,1
1630,16:30:00,16,30,4 PM,B,2,0,16:30,1
1631,16:31:00,16,31,4 PM,B,2,0,16:30,1
1632,16:32:00,16,32,4 PM,B,2,0,16:30,1
1633,16:33:00,16,33,4 PM,B,2,0,16:30,1
1634,16:34:00,16,34,4 PM,B,2,0,16:30,1
1635,16:35:00,16,35,4 PM,B,2,0,16:30,1
1636,16:36:00,16,36,4 PM,B,2,0,16:30,1
1637,16:37:00,16,37,4 PM,B,2,0,16:30,1
1638,16:38:00,16,38,4 PM,B,2,0,16:30,1
1639,16:39:00,16,39,4 PM,B,2,0,16:30,1
1640,16:40:00,16,40,4 PM,B,2,0,16:30,1
1641,16:41:00,16,41,4 PM,B,2,0,16:30,1
1642,16:42:00,16,42,4 PM,B,2,0,16:30,1
1643,16:43:00,16,43,4 PM,B,2,0,16:30,1
1644,16:44:00,16,44,4 PM,B,2,0,16:30,1
1645,16:45:00,16,45,4 PM,B,2,0,16:30,1
1646,16:46:00,16,46,4 PM,B,2,0,16:30,1
1647,16:47:00,16,47,4 PM,B,2,0,16:30,1
1648,16:48:00,16,48,4 PM,B,2,0,16:30,1
1649,16:49:00,16,49,4 PM,B,2,0,16:30,1
1650,16:50:00,16,50,4 PM,B,2,0,16:30,1
1651,16:51:00,16,51,4 PM,B,2,0,16:30,1
1652,16:52:00,16,52,4 PM,B,2,0,16:30,1
1653,16:53:00,16,53,4 PM,B,2,0,16:30,1
1654,16:54:00,16,54,4 PM,B,2,0,16:30,1
1655,16:55:00,16,55,4 PM,B,2,0,16:30,1
1656,16:56:00,16,56,4 PM,B,2,0,16:30,1
1657,16:57:00,16,57,4 PM,B,2,0,16:30,1
1658,16:58:00,16,58,4 PM,B,2,0,16:30,1
1659,16:59:00,16,59,4 PM,B,2,0,16:30,1
1700,17:00:00,17,0,5 PM,B,2,0,17:00,1
1701,17:01:00,17,1,5 PM,B,2,0,17:00,1
1702,17:02:00,17,2,5 PM,B,2,0,17:00,1
1703,17:03:00,17,3,5 PM,B,2,0,17:00,1
1704,17:04:00,17,4,5 PM,B,2,0,17:00,1
1705,17:05:00,17,5,5 PM,B,2,0,17:00,1
1706,17:06:00,17,6,5 PM,B,2,0,17:00,1
1707,17:07:00,17,7,5 PM,B,2,0,17:00,1
1708,17:08:00,17,8,5 PM,B,2,0,17:00,1
1709,17:09:00,17,9,5 PM,B,2,0,17:00,1
1710,17:10:00,17,10,5 PM,B,2,0,17:00,1
1711,17:11:00,17,11,5 PM,B,2,0,17:00,1
1712,17:12:00,17,12,5 PM,B,2,0,17:00,1
1713,17:13:00,17,13,5 PM,B,2,0,17:00,1
1714,17:14:00,17,14,5 PM,B,2,0,17:00,1
1715,17:15:00,17,15,5 PM,B,2,0,17:00,1
1716,17:16:00,17,16,5 PM,B,2,0,17:00,1
1717,17:17:00,17,17,5 PM,B,2,0,17:00,1
1718,17:18:00,17,18,5 PM,B,2,0,17:00,1
1719,17:19:00,17,19,5 PM,B,2,0,17:00,1
1720,17:20:00,17,20,5 PM,B,2,0,17:00,1
1721,17:21:00,17,21,5 PM,B,2,0,17:00,1
1722,17:22:00,17,22,5 PM,B,2,0,17:00,1
1723,17:23:00,17,23,5 PM,B,2,0,17:00,1
1724,17:24:00,17,24,5 PM,B,2,0,17:00,1
1725,17:25:00,17,25,5 PM,B,2,0,17:00,1
1726,17:26:00,17,26,5 PM,B,2,0,17:00,1
1727,17:27:00,17,27,5 PM,B,2,0,17:00,1
1728,17:28:00,17,28,5 PM,B,2,0,17:00,1
1729,17:29:00,17,29,5 PM,B,2,0,17:00,1
1730,17:30:00,17,30,5 PM,B,2,0,17:30,1
1731,17:31:00,17,31,5 PM,B,2,0,17:30,1
1732,17:32:00,17,32,5 PM,B,2,0,17:30,1
1733,17:33:00,17,33,5 PM,B,2,0,17:30,1
1734,17:34:00,17,34,5 PM,B,2,0,17:30,1
1735,17:35:00,17,35,5 PM,B,2,0,17:30,1
1736,17:36:00,17,36,5 PM,B,2,0,17:30,1
1737,17:37:00,17,37,5 PM,B,2,0,17:30,1
1738,17:38:00,17,38,5 PM,B,2,0,17:30,1
1739,17:39:00,17,39,5 PM,B,2,0,17:30,1
1740,17:40:00,17,40,5 PM,B,2,0,17:30,1
1741,17:41:00,17,41,5 PM,B,2,0,17:30,1
1742,17:42:00,17,42,5 PM,B,2,0,17:30,1
1743,17:43:00,17,43,5 PM,B,2,0,17:30,1
1744,17:44:00,17,44,5 PM,B,2,0,17:30,1
1745,17:45:00,17,45,5 PM,B,2,0,17:30,1
1746,17:46:00,17,46,5 PM,B,2,0,17:30,1
1747,17:47:00,17,47,5 PM,B,2,0,17:30,1
1748,17:48:00,17,48,5 PM,B,2,0,17:30,1
1749,17:49:00,17,49,5 PM,B,2,0,17:30,1
1750,17:50:00,17,50,5 PM,B,2,0,17:30,1
1751,17:51:00,17,51,5 PM,B,2,0,17:30,1
1752,17:52:00,17,52,5 PM,B,2,0,17:30,1
1753,17:53:00,17,53,5 PM,B,2,0,17:30,1
1754,17:54:00,17,54,5 PM,B,2,0,17:30,1
1755,17:55:00,17,55,5 PM,B,2,0,17:30,1
1756,17:56:00,17,56,5 PM,B,2,0,17:30,1
1757,17:57:00,17,57,5 PM,B,2,0,17:30,1
1758,17:58:00,17,58,5 PM,B,2,0,17:30,1
1759,17:59:00,17,59,5 PM,B,2,0,17:30,1
1800,18:00:00,18,0,6 PM,B,2,0,18:00,1
1801,18:01:00,18,1,6 PM,B,2,0,18:00,1
1802,18:02:00,18,2,6 PM,B,2,0,18:00,1
1803,18:03:00,18,3,6 PM,B,2,0,18:00,1
1804,18:04:00,18,4,6 PM,B,2,0,18:00,1
1805,18:05:00,18,5,6 PM,B,2,0,18:00,1
1806,18:06:00,18,6,6 PM,B,2,0,18:00,1
1807,18:07:00,18,7,6 PM,B,2,0,18:00,1
1808,18:08:00,18,8,6 PM,B,2,0,18:00,1
1809,18:09:00,18,9,6 PM,B,2,0,18:00,1
1810,18:10:00,18,10,6 PM,B,2,0,18:00,1
1811,18:11:00,18,11,6 PM,B,2,0,18:00,1
1812,18:12:00,18,12,6 PM,B,2,0,18:00,1
1813,18:13:00,18,13,6 PM,B,2,0,18:00,1
1814,18:14:00,18,14,6 PM,B,2,0,18:00,1
1815,18:15:00,18,15,6 PM,B,2,0,18:00,1
1816,18:16:00,18,16,6 PM,B,2,0,18:00,1
1817,18:17:00,18,17,6 PM,B,2,0,18:00,1
1818,18:18:00,18,18,6 PM,B,2,0,18:00,1
1819,18:19:00,18,19,6 PM,B,2,0,18:00,1
1820,18:20:00,18,20,6 PM,B,2,0,18:00,1
1821,18:21:00,18,21,6 PM,B,2,0,18:00,1
1822,18:22:00,18,22,6 PM,B,2,0,18:00,1
1823,18:23:00,18,23,6 PM,B,2,0,18:00,1
1824,18:24:00,18,24,6 PM,B,2,0,18:00,1
1825,18:25:00,18,25,6 PM,B,2,0,18:00,1
1826,18:26:00,18,26,6 PM,B,2,0,18:00,1
1827,18:27:00,18,27,6 PM,B,2,0,18:00,1
1828,18:28:00,18,28,6 PM,B,2,0,18:00,1
1829,18:29:00,18,29,6 PM,B,2,0,18:00,1
1830,18:30:00,18,30,6 PM,B,2,0,18:30,1
1831,18:31:00,18,31,6 PM,B,2,0,18:30,1
1832,18:32:00,18,32,6 PM,B,2,0,18:30,1
1833,18:33:00,18,33,6 PM,B,2,0,18:30,1
1834,18:34:00,18,34,6 PM,B,2,0,18:30,1
1835,18:35:00,18,35,6 PM,B,2,0,18:30,1
1836,18:36:00,18,36,6 PM,B,2,0,18:30,1
1837,18:37:00,18,37,6 PM,B,2,0,18:30,1
1838,18:38:00,18,38,6 PM,B,2,0,18:30,1
1839,18:39:00,18,39,6 PM,B,2,0,18:30,1
1840,18:40:00,18,40,6 PM,B,2,0,18:30,1
1841,18:41:00,18,41,6 PM,B,2,0,18:30,1
1842,18:42:00,18,42,6 PM,B,2,0,18:30,1
1843,18:43:00,18,43,6 PM,B,2,0,18:30,1
1844,18:44:00,18,44,6 PM,B,2,0,18:30,1
1845,18:45:00,18,45,6 PM,B,2,0,18:30,1
1846,18:46:00,18,46,6 PM,B,2,0,18:30,1
1847,18:47:00,18,47,6 PM,B,2,0,18:30,1
1848,18:48:00,18,48,6 PM,B,2,0,18:30,1
1849,18:49:00,18,49,6 PM,B,2,0,18:30,1
1850,18:50:00,18,50,6 PM,B,2,0,18:30,1
1851,18:51:00,18,51,6 PM,B,2,0,18:30,1
1852,18:52:00,18,52,6 PM,B,2,0,18:30,1
1853,18:53:00,18,53,6 PM,B,2,0,18:30,1
1854,18:54:00,18,54,6 PM,B,2,0,18:30,1
1855,18:55:00,18,55,6 PM,B,2,0,18:30,1
1856,18:56:00,18,56,6 PM,B,2,0,18:30,1
1857,18:57:00,18,57,6 PM,B,2,0,18:30,1
1858,18:58:00,18,58,6 PM,B,2,0,18:30,1
1859,18:59:00,18,59,6 PM,B,2,0,18:30,1
1900,19:00:00,19,0,7 PM,B,2,0,19:00,1
1901,19:01:00,19,1,7 PM,B,2,0,19:00,1
1902,19:02:00,19,2,7 PM,B,2,0,19:00,1
1903,19:03:00,19,3,7 PM,B,2,0,19:00,1
1904,19:04:00,19,4,7 PM,B,2,0,19:00,1
1905,19:05:00,19,5,7 PM,B,2,0,19:00,1
1906,19:06:00,19,6,7 PM,B,2,0,19:00,1
1907,19:07:00,19,7,7 PM,B,2,0,19:00,1
1908,19:08:00,19,8,7 PM,B,2,0,19:00,1
1909,19:09:00,19,9,7 PM,B,2,0,19:00,1
1910,19:10:00,19,10,7 PM,B,2,0,19:00,1
1911,19:11:00,19,11,7 PM,B,2,0,19:00,1
1912,19:12:00,19,12,7 PM,B,2,0,19:00,1
1913,19:13:00,19,13,7 PM,B,2,0,19:00,1
1914,19:14:00,19,14,7 PM,B,2,0,19:00,1
1915,19:15:00,19,15,7 PM,B,2,0,19:00,1
1916,19:16:00,19,16,7 PM,B,2,0,19:00,1
1917,19:17:00,19,17,7 PM,B,2,0,19:00,1
1918,19:18:00,19,18,7 PM,B,2,0,19:00,1
1919,19:19:00,19,19,7 PM,B,2,0,19:00,1
1920,19:20:00,19,20,7 PM,B,2,0,19:00,1
1921,19:21:00,19,21,7 PM,B,2,0,19:00,1
1922,19:22:00,19,22,7 PM,B,2,0,19:00,1
1923,19:23:00,19,23,7 PM,B,2,0,19:00,1
1924,19:24:00,19,24,7 PM,B,2,0,19:00,1
1925,19:25:00,19,25,7 PM,B,2,0,19:00,1
1926,19:26:00,19,26,7 PM,B,2,0,19:00,1
1927,19:27:00,19,27,7 PM,B,2,0,19:00,1
1928,19:28:00,19,28,7 PM,B,2,0,19:00,1
1929,19:29:00,19,29,7 PM,B,2,0,19:00,1
1930,19:30:00,19,30,7 PM,B,2,0,19:30,1
1931,19:31:00,19,31,7 PM,B,2,0,19:30,1
1932,19:32:00,19,32,7 PM,B,2,0,19:30,1
1933,19:33:00,19,33,7 PM,B,2,0,19:30,1
1934,19:34:00,19,34,7 PM,B,2,0,19:30,1
1935,19:35:00,19,35,7 PM,B,2,0,19:30,1
1936,19:36:00,19,36,7 PM,B,2,0,19:30,1
1937,19:37:00,19,37,7 PM,B,2,0,19:30,1
1938,19:38:00,19,38,7 PM,B,2,0,19:30,1
1939,19:39:00,19,39,7 PM,B,2,0,19:30,1
1940,19:40:00,19,40,7 PM,B,2,0,19:30,1
1941,19:41:00,19,41,7 PM,B,2,0,19:30,1
1942,19:42:00,19,42,7 PM,B,2,0,19:30,1
1943,19:43:00,19,43,7 PM,B,2,0,19:30,1
1944,19:44:00,19,44,7 PM,B,2,0,19:30,1
1945,19:45:00,19,45,7 PM,B,2,0,19:30,1
1946,19:46:00,19,46,7 PM,B,2,0,19:30,1
1947,19:47:00,19,47,7 PM,B,2,0,19:30,1
1948,19:48:00,19,48,7 PM,B,2,0,19:30,1
1949,19:49:00,19,49,7 PM,B,2,0,19:30,1
1950,19:50:00,19,50,7 PM,B,2,0,19:30,1
1951,19:51:00,19,51,7 PM,B,2,0,19:30,1
1952,19:52:00,19,52,7 PM,B,2,0,19:30,1
1953,19:53:00,19,53,7 PM,B,2,0,19:30,1
1954,19:54:00,19,54,7 PM,B,2,0,19:30,1
1955,19:55:00,19,55,7 PM,B,2,0,19:30,1
1956,19:56:00,19,56,7 PM,B,2,0,19:30,1
1957,19:57:00,19,57,7 PM,B,2,0,19:30,1
1958,19:58:00,19,58,7 PM,B,2,0,19:30,1
1959,19:59:00,19,59,7 PM,B,2,0,19:30,1
2000,20:00:00,20,0,8 PM,B,2,0,20:00,1
2001,20:01:00,20,1,8 PM,B,2,0,20:00,1
2002,20:02:00,20,2,8 PM,B,2,0,20:00,1
2003,20:03:00,20,3,8 PM,B,2,0,20:00,1
2004,20:04:00,20,4,8 PM,B,2,0,20:00,1
2005,20:05:00,20,5,8 PM,B,2,0,20:00,1
2006,20:06:00,20,6,8 PM,B,2,0,20:00,1
2007,20:07:00,20,7,8 PM,B,2,0,20:00,1
2008,20:08:00,20,8,8 PM,B,2,0,20:00,1
2009,20:09:00,20,9,8 PM,B,2,0,20:00,1
2010,20:10:00,20,10,8 PM,B,2,0,20:00,1
2011,20:11:00,20,11,8 PM,B,2,0,20:00,1
2012,20:12:00,20,12,8 PM,B,2,0,20:00,1
2013,20:13:00,20,13,8 PM,B,2,0,20:00,1
2014,20:14:00,20,14,8 PM,B,2,0,20:00,1
2015,20:15:00,20,15,8 PM,B,2,0,20:00,1
2016,20:16:00,20,16,8 PM,B,2,0,20:00,1
2017,20:17:00,20,17,8 PM,B,2,0,20:00,1
2018,20:18:00,20,18,8 PM,B,2,0,20:00,1
2019,20:19:00,20,19,8 PM,B,2,0,20:00,1
2020,20:20:00,20,20,8 PM,B,2,0,20:00,1
2021,20:21:00,20,21,8 PM,B,2,0,20:00,1
2022,20:22:00,20,22,8 PM,B,2,0,20:00,1
2023,20:23:00,20,23,8 PM,B,2,0,20:00,1
2024,20:24:00,20,24,8 PM,B,2,0,20:00,1
2025,20:25:00,20,25,8 PM,B,2,0,20:00,1
2026,20:26:00,20,26,8 PM,B,2,0,20:00,1
2027,20:27:00,20,27,8 PM,B,2,0,20:00,1
2028,20:28:00,20,28,8 PM,B,2,0,20:00,1
2029,20:29:00,20,29,8 PM,B,2,0,20:00,1
2030,20:30:00,20,30,8 PM,B,2,0,20:30,1
2031,20:31:00,20,31,8 PM,B,2,0,20:30,1
2032,20:32:00,20,32,8 PM,B,2,0,20:30,1
2033,20:33:00,20,33,8 PM,B,2,0,20:30,1
2034,20:34:00,20,34,8 PM,B,2,0,20:30,1
2035,20:35:00,20,35,8 PM,B,2,0,20:30,1
2036,20:36:00,20,36,8 PM,B,2,0,20:30,1
2037,20:37:00,20,37,8 PM,B,2,0,20:30,1
2038,20:38:00,20,38,8 PM,B,2,0,20:30,1
2039,20:39:00,20,39,8 PM,B,2,0,20:30,1
2040,20:40:00,20,40,8 PM,B,2,0,20:30,1
2041,20:41:00,20,41,8 PM,B,2,0,20:30,1
2042,20:42:00,20,42,8 PM,B,2,0,20:30,1
2043,20:43:00,20,43,8 PM,B,2,0,20:30,1
2044,20:44:00,20,44,8 PM,B,2,0,20:30,1
2045,20:45:00,20,45,8 PM,B,2,0,20:30,1
2046,20:46:00,20,46,8 PM,B,2,0,20:30,1
2047,20:47:00,20,47,8 PM,B,2,0,20:30,1
2048,20:48:00,20,48,8 PM,B,2,0,20:30,1
2049,20:49:00,20,49,8 PM,B,2,0,20:30,1
2050,20:50:00,20,50,8 PM,B,2,0,20:30,1
2051,20:51:00,20,51,8 PM,B,2,0,20:30,1
2052,20:52:00,20,52,8 PM,B,2,0,20:30,1
2053,20:53:00,20,53,8 PM,B,2,0,20:30,1
2054,20:54:00,20,54,8 PM,B,2,0,20:30,1
2055,20:55:00,20,55,8 PM,B,2,0,20:30,1
2056,20:56:00,20,56,8 PM,B,2,0,20:30,1
2057,20:57:00,20,57,8 PM,B,2,0,20:30,1
2058,20:58:00,20,58,8 PM,B,2,0,20:30,1
2059,20:59:00,20,59,8 PM,B,2,0,20:30,1
2100,21:00:00,21,0,9 PM,B,2,0,21:00,1
2101,21:01:00,21,1,9 PM,B,2,0,21:00,1
2102,21:02:00,21,2,9 PM,B,2,0,21:00,1
2103,21:03:00,21,3,9 PM,B,2,0,21:00,1
2104,21:04:00,21,4,9 PM,B,2,0,21:00,1
2105,21:05:00,21,5,9 PM,B,2,0,21:00,1
2106,21:06:00,21,6,9 PM,B,2,0,21:00,1
2107,21:07:00,21,7,9 PM,B,2,0,21:00,1
2108,21:08:00,21,8,9 PM,B,2,0,21:00,1
2109,21:09:00,21,9,9 PM,B,2,0,21:00,1
2110,21:10:00,21,10,9 PM,B,2,0,21:00,1
2111,21:11:00,21,11,9 PM,B,2,0,21:00,1
2112,21:12:00,21,12,9 PM,B,2,0,21:00,1
2113,21:13:00,21,13,9 PM,B,2,0,21:00,1
2114,21:14:00,21,14,9 PM,B,2,0,21:00,1
2115,21:15:00,21,15,9 PM,B,2,0,21:00,1
2116,21:16:00,21,16,9 PM,B,2,0,21:00,1
2117,21:17:00,21,17,9 PM,B,2,0,21:00,1
2118,21:18:00,21,18,9 PM,B,2,0,21:00,1
2119,21:19:00,21,19,9 PM,B,2,0,21:00,1
2120,21:20:00,21,20,9 PM,B,2,0,21:00,1
2121,21:21:00,21,21,9 PM,B,2,0,21:00,1
2122,21:22:00,21,22,9 PM,B,2,0,21:00,1
2123,21:23:00,21,23,9 PM,B,2,0,21:00,1
2124,21:24:00,21,24,9 PM,B,2,0,21:00,1
2125,21:25:00,21,25,9 PM,B,2,0,21:00,1
2126,21:26:00,21,26,9 PM,B,2,0,21:00,1
2127,21:27:00,21,27,9 PM,B,2,0,21:00,1
2128,21:28:00,21,28,9 PM,B,2,0,21:00,1
2129,21:29:00,21,29,9 PM,B,2,0,21:00,1
2130,21:30:00,21,30,9 PM,B,2,0,21:30,1
2131,21:31:00,21,31,9 PM,B,2,0,21:30,1
2132,21:32:00,21,32,9 PM,B,2,0,21:30,1
2133,21:33:00,21,33,9 PM,B,2,0,21:30,1
2134,21:34:00,21,34,9 PM,B,2,0,21:30,1
2135,21:35:00,21,35,9 PM,B,2,0,21:30,1
2136,21:36:00,21,36,9 PM,B,2,0,21:30,1
2137,21:37:00,21,37,9 PM,B,2,0,21:30,1
2138,21:38:00,21,38,9 PM,B,2,0,21:30,1
2139,21:39:00,21,39,9 PM,B,2,0,21:30,1
2140,21:40:00,21,40,9 PM,B,2,0,21:30,1
2141,21:41:00,21,41,9 PM,B,2,0,21:30,1
2142,21:42:00,21,42,9 PM,B,2,0,21:30,1
2143,21:43:00,21,43,9 PM,B,2,0,21:30,1
2144,21:44:00,21,44,9 PM,B,2,0,21:30,1
2145,21:45:00,21,45,9 PM,B,2,0,21:30,1
2146,21:46:00,21,46,9 PM,B,2,0,21:30,1
2147,21:47:00,21,47,9 PM,B,2,0,21:30,1
2148,21:48:00,21,48,9 PM,B,2,0,21:30,1
2149,21:49:00,21,49,9 PM,B,2,0,21:30,1
2150,21:50:00,21,50,9 PM,B,2,0,21:30,1
2151,21:51:00,21,51,9 PM,B,2,0,21:30,1
2152,21:52:00,21,52,9 PM,B,2,0,21:30,1
2153,21:53:00,21,53,9 PM,B,2,0,21:30,1
2154,21:54:00,21,54,9 PM,B,2,0,21:30,1
2155,21:55:00,21,55,9 PM,B,2,0,21:30,1
2156,21:56:00,21,56,9 PM,B,2,0,21:30,1
2157,21:57:00,21,57,9 PM,B,2,0,21:30,1
2158,21:58:00,21,58,9 PM,B,2,0,21:30,1
2159,21:59:00,21,59,9 PM,B,2,0,21:30,1
2200,22:00:00,22,0,10 PM,C,3,1,22:00,1
2201,22:01:00,22,1,10 PM,C,3,1,22:00,0
2202,22:02:00,22,2,10 PM,C,3,1,22:00,0
2203,22:03:00,22,3,10 PM,C,3,1,22:00,0
2204,22:04:00,22,4,10 PM,C,3,1,22:00,0
2205,22:05:00,22,5,10 PM,C,3,1,22:00,0
2206,22:06:00,22,6,10 PM,C,3,1,22:00,0
2207,22:07:00,22,7,10 PM,C,3,1,22:00,0
2208,22:08:00,22,8,10 PM,C,3,1,22:00,0
2209,22:09:00,22,9,10 PM,C,3,1,22:00,0
2210,22:10:00,22,10,10 PM,C,3,1,22:00,0
2211,22:11:00,22,11,10 PM,C,3,1,22:00,0
2212,22:12:00,22,12,10 PM,C,3,1,22:00,0
2213,22:13:00,22,13,10 PM,C,3,1,22:00,0
2214,22:14:00,22,14,10 PM,C,3,1,22:00,0
2215,22:15:00,22,15,10 PM,C,3,1,22:00,0
2216,22:16:00,22,16,10 PM,C,3,1,22:00,0
2217,22:17:00,22,17,10 PM,C,3,1,22:00,0
2218,22:18:00,22,18,10 PM,C,3,1,22:00,0
2219,22:19:00,22,19,10 PM,C,3,1,22:00,0
2220,22:20:00,22,20,10 PM,C,3,1,22:00,0
2221,22:21:00,22,21,10 PM,C,3,1,22:00,0
2222,22:22:00,22,22,10 PM,C,3,1,22:00,0
2223,22:23:00,22,23,10 PM,C,3,1,22:00,0
2224,22:24:00,22,24,10 PM,C,3,1,22:00,0
2225,22:25:00,22,25,10 PM,C,3,1,22:00,0
2226,22:26:00,22,26,10 PM,C,3,1,22:00,0
2227,22:27:00,22,27,10 PM,C,3,1,22:00,0
2228,22:28:00,22,28,10 PM,C,3,1,22:00,0
2229,22:29:00,22,29,10 PM,C,3,1,22:00,0
2230,22:30:00,22,30,10 PM,C,3,1,22:30,0
2231,22:31:00,22,31,10 PM,C,3,1,22:30,0
2232,22:32:00,22,32,10 PM,C,3,1,22:30,0
2233,22:33:00,22,33,10 PM,C,3,1,22:30,0
2234,22:34:00,22,34,10 PM,C,3,1,22:30,0
2235,22:35:00,22,35,10 PM,C,3,1,22:30,0
2236,22:36:00,22,36,10 PM,C,3,1,22:30,0
2237,22:37:00,22,37,10 PM,C,3,1,22:30,0
2238,22:38:00,22,38,10 PM,C,3,1,22:30,0
2239,22:39:00,22,39,10 PM,C,3,1,22:30,0
2240,22:40:00,22,40,10 PM,C,3,1,22:30,0
2241,22:41:00,22,41,10 PM,C,3,1,22:30,0
2242,22:42:00,22,42,10 PM,C,3,1,22:30,0
2243,22:43:00,22,43,10 PM,C,3,1,22:30,0
2244,22:44:00,22,44,10 PM,C,3,1,22:30,0
2245,22:45:00,22,45,10 PM,C,3,1,22:30,0
2246,22:46:00,22,46,10 PM,C,3,1,22:30,0
2247,22:47:00,22,47,10 PM,C,3,1,22:30,0
2248,22:48:00,22,48,10 PM,C,3,1,22:30,0
2249,22:49:00,22,49,10 PM,C,3,1,22:30,0
2250,22:50:00,22,50,10 PM,C,3,1,22:30,0
2251,22:51:00,22,51,10 PM,C,3,1,22:30,0
2252,22:52:00,22,52,10 PM,C,3,1,22:30,0
2253,22:53:00,22,53,10 PM,C,3,1,22:30,0
2254,22:54:00,22,54,10 PM,C,3,1,22:30,0
2255,22:55:00,22,55,10 PM,C,3,1,22:30,0
2256,22:56:00,22,56,10 PM,C,3,1,22:30,0
2257,22:57:00,22,57,10 PM,C,3,1,22:30,0
2258,22:58:00,22,58,10 PM,C,3,1,22:30,0
2259,22:59:00,22,59,10 PM,C,3,1,22:30,0
2300,23:00:00,23,0,11 PM,C,3,1,23:00,0
2301,23:01:00,23,1,11 PM,C,3,1,23:00,0
2302,23:02:00,23,2,11 PM,C,3,1,23:00,0
2303,23:03:00,23,3,11 PM,C,3,1,23:00,0
2304,23:04:00,23,4,11 PM,C,3,1,23:00,0
2305,23:05:00,23,5,11 PM,C,3,1,23:00,0
2306,23:06:00,23,6,11 PM,C,3,1,23:00,0
2307,23:07:00,23,7,11 PM,C,3,1,23:00,0
2308,23:08:00,23,8,11 PM,C,3,1,23:00,0
2309,23:09:00,23,9,11 PM,C,3,1,23:00,0
2310,23:10:00,23,10,11 PM,C,3,1,23:00,0
2311,23:11:00,23,11,11 PM,C,3,1,23:00,0
2312,23:12:00,23,12,11 PM,C,3,1,23:00,0
2313,23:13:00,23,13,11 PM,C,3,1,23:00,0
2314,23:14:00,23,14,11 PM,C,3,1,23:00,0
2315,23:15:00,23,15,11 PM,C,3,1,23:00,0
2316,23:16:00,23,16,11 PM,C,3,1,23:00,0
2317,23:17:00,23,17,11 PM,C,3,1,23:00,0
2318,23:18:00,23,18,11 PM,C,3,1,23:00,0
2319,23:19:00,23,19,11 PM,C,3,1,23:00,0
2320,23:20:00,23,20,11 PM,C,3,1,23:00,0
2321,23:21:00,23,21,11 PM,C,3,1,23:00,0
2322,23:22:00,23,22,11 PM,C,3,1,23:00,0
2323,23:23:00,23,23,11 PM,C,3,1,23:00,0
2324,23:24:00,23,24,11 PM,C,3,1,23:00,0
2325,23:25:00,23,25,11 PM,C,3,1,23:00,0
2326,23:26:00,23,26,11 PM,C,3,1,23:00,0
2327,23:27:00,23,27,11 PM,C,3,1,23:00,0
2328,23:28:00,23,28,11 PM,C,3,1,23:00,0
2329,23:29:00,23,29,11 PM,C,3,1,23:00,0
